Date,Open,High,Low,Close,Adj Close,Volume
2010-09-10,20.823959950599765,21.004601530894124,19.83043125898079,20.241892636317942,20.241892636317942,386600
2010-09-13,20.661746709013467,20.671638434179982,20.276008990463623,20.493604195434013,20.493604195434013,360800
2010-09-14,21.680014753812273,22.798845953432288,21.669459732537536,22.292205987747028,22.292205987747028,654700
2010-09-15,22.605004812488446,23.7040088596161,22.40028944979216,23.682459760652815,23.682459760652815,684600
2010-09-16,23.763042640796947,24.846594472273466,22.357643730664034,22.464927163039757,22.464927163039757,2684500
2010-09-17,20.652456385580784,20.94721075835311,19.45378762045876,19.876269870613665,19.876269870613665,1198500
2010-09-20,20.879614435444992,21.566510314308207,20.36444252629758,21.27356841465201,21.27356841465201,947500
2010-09-21,21.797905193640588,22.486589641533705,21.568344754470836,21.672690882939484,21.672690882939484,796000
2010-09-22,22.47712060104022,22.563281097538674,21.324721806360994,21.400114394809552,21.400114394809552,962900
2010-09-23,19.9448505795791,20.19554001626005,19.55377606111455,19.613940523160238,19.613940523160238,668100
2010-09-24,20.314830420551093,20.559219345691112,20.009343245838885,20.46757248047642,20.46757248047642,578900
2010-09-27,19.816627458011958,20.214901842382424,19.4766353292408,19.942910859294752,19.942910859294752,418600
2010-09-28,20.350131840367744,20.785376067686627,20.07931164100393,20.698327028780543,20.698327028780543,1214500
2010-09-30,24.18847496301678,24.353396383219163,22.19842425871744,22.44030790887148,22.44030790887148,2195800
2010-10-01,21.236228893640707,21.29781190165456,20.84619462288155,21.143851815618504,21.143851815618504,597700
2010-10-04,22.11089913498602,22.91178339146618,21.970202169814833,22.71697370745749,22.71697370745749,643600
2010-10-05,22.200406942546806,22.33686439422236,22.05345389422735,22.168918053285836,22.168918053285836,332000
2010-10-06,21.022233308036043,21.221875657679107,20.283561305928476,20.42330925372713,20.42330925372713,313400
2010-10-07,21.610453900620595,21.6839935293318,21.368820240088617,21.463372542035913,21.463372542035913,141000
2010-10-08,22.71373136406734,23.11397443821299,22.66925892313273,22.71373136406734,22.71373136406734,267800
2010-10-11,21.073571023742502,21.341630133239274,20.692101260000527,20.867370677748415,20.867370677748415,171200
2010-10-12,22.50563845867646,22.594769695684523,22.316234580034322,22.55020296304003,22.55020296304003,244000
2010-10-13,18.541940085749086,18.7305944534139,18.29040392336218,18.45210689706072,18.45210689706072,318200
2010-10-14,22.611047274767138,22.643349847590486,21.965017352630937,22.34186814054372,22.34186814054372,294800
2010-10-15,21.708360303513704,21.71875309057872,21.043289477713834,21.344651205705265,21.344651205705265,284700
2010-10-18,20.923263084926806,21.04562032892915,20.617366406138252,20.62756394776166,20.62756394776166,162800
2010-10-19,21.014772907289142,21.23324226755095,20.80670481876624,20.858720540477915,20.858720540477915,245200
2010-10-20,18.810894545119023,19.305427924077737,18.6989258678115,19.26810378753511,19.26810378753511,312500
2010-10-21,21.12755717825678,21.476095222510505,20.96353927507856,21.27107181842583,21.27107181842583,417100
2010-10-22,21.827078124451536,22.090945123054674,21.68986622970991,21.869295788760045,21.869295788760045,161100
2010-10-25,23.328580227870734,23.37314182462207,23.094624882002645,23.22831301445997,23.22831301445997,118500
2010-10-26,21.02817994868512,22.109920125761715,20.734999590506323,21.594325304154783,21.594325304154783,660900
2010-10-27,21.172381544162203,21.30190570549677,20.574573124091735,20.923294702466176,20.923294702466176,356500
2010-10-28,21.66200875323916,21.77340860065687,21.226540581226022,21.459467442852453,21.459467442852453,224200
2010-10-29,22.974938387425258,23.74656705353874,22.877126440751642,23.735699059463894,23.735699059463894,280600
2010-11-01,23.1857485410266,24.04173907322772,22.519975191593126,22.625654222321124,22.625654222321124,455800
2010-11-02,21.953050666599314,22.155568571593278,21.315115063600775,21.51763499378392,21.51763499378392,322500
2010-11-03,22.71230574243856,24.014419886769165,22.584227769068242,23.23528537488732,23.23528537488732,372600
2010-11-04,23.642121347354845,26.498005917190188,23.171371143535833,26.048177944652018,26.048177944652018,1874000
2010-11-05,27.156983954364527,27.266177519795768,25.901230652967914,26.687442232175744,26.687442232175744,1011000
2010-11-08,24.632174109781275,25.13487154059314,24.159639530212985,25.114763643360664,25.114763643360664,509500
2010-11-09,25.633720343877794,26.341212050717633,24.659637945461622,25.25434025743959,25.25434025743959,956400
2010-11-10,25.029259257579568,30.64243770099675,24.589610298836984,30.018753138553738,30.018753138553738,3060500
2010-11-12,29.92381455812833,32.307127222050056,29.73314954501459,31.60802217396635,31.60802217396635,2729100
2010-11-15,31.96919893651921,34.84663851245474,31.96919893651921,32.58277061079958,32.58277061079958,2622900
2010-11-16,32.394229112387045,32.81221916545011,29.698193270130325,31.004412185952383,31.004412185952383,1347600
2010-11-17,31.19373594391365,31.761832732235494,29.55141678800294,30.46037226906097,30.46037226906097,750000
2010-11-18,29.79968996008876,29.867703598732582,28.099348993993054,29.041822729291262,29.041822729291262,956100
2010-11-19,30.886110444592944,32.12524255745991,30.415036839871384,31.736092926987247,31.736092926987247,1150500
2010-11-22,32.47289400602635,34.40666255858332,32.400892023751354,34.35523359984378,34.35523359984378,1529700
2010-11-23,33.45612726819671,35.858053021063554,32.350635955436736,34.74251381553159,34.74251381553159,1577800
2010-11-24,36.645472079656564,37.372771969115924,35.66881570131993,36.8532727902152,36.8532727902152,1425000
2010-11-26,38.058951591885425,38.48658242362472,37.15024275613775,37.75961364451181,37.75961364451181,350600
2010-11-29,40.623327068128766,41.242831085076425,38.23709608662485,39.384323623143594,39.384323623143594,1145600
2010-11-30,35.695871120864055,37.37804159264334,35.34673928436838,37.37804159264334,37.37804159264334,2222600
2010-12-01,38.12199174709518,38.7065208221841,35.55006126602695,36.50656193965146,36.50656193965146,1299200
2010-12-02,35.56829821003714,35.87158673270065,32.62955027875793,33.83223885982307,33.83223885982307,2007000
2010-12-03,30.391235945183805,30.619100920661648,29.30888917953259,29.897534511368537,29.897534511368537,1160100
2010-12-06,32.89385774134919,32.998783376691854,31.015706600970468,31.80264099669652,31.80264099669652,1274400
2010-12-08,38.360904865195444,38.37271785073921,37.227085016963066,38.23098682652314,38.23098682652314,660000
2010-12-09,33.87181068197537,34.090610506529245,32.97578818936009,33.39254276439819,33.39254276439819,406000
2010-12-10,34.24003575845587,35.16948342769981,33.257170426766486,33.67382092918408,33.67382092918408,429400
2010-12-13,33.256558457389986,33.3932015039343,31.953205090324293,32.11086788013823,32.11086788013823,410400
2010-12-14,30.042321106634287,30.141501427758115,27.533007804132055,28.296712542683547,28.296712542683547,1765700
2010-12-15,31.939793031771355,33.38805598961962,31.783827245770134,32.975858867821145,32.975858867821145,742900
2010-12-16,32.81778095702952,33.813253646059415,32.43490684586417,33.70385994894328,33.70385994894328,790100
2010-12-17,34.36309890742246,34.58239227515008,33.6723271564724,34.38502923101045,34.38502923101045,813000
2010-12-20,31.868484551441245,32.42245632948374,31.48574142110603,31.92891985076144,31.92891985076144,523400
2010-12-22,31.672320984620363,32.271395324866546,31.132173856892603,32.04551520621654,32.04551520621654,833300
2010-12-23,33.997503963824975,35.32434193042339,32.54015734477426,32.72504460241502,32.72504460241502,1552600
2010-12-27,32.86168578680995,33.51845038497603,29.390214595138172,29.96488361853349,29.96488361853349,9301900
2010-12-28,25.982043025485215,26.886640268152007,25.127701185188794,26.544903532033445,26.544903532033445,4056300
2010-12-29,27.786369707803118,28.793791591630555,27.241537921392702,28.505956473970556,28.505956473970556,3319200
2010-12-30,29.463595847563486,29.676328320241623,28.059552380345725,28.187193565820895,28.187193565820895,2041100
2010-12-31,27.425423699602597,28.127316364854,27.35317004288554,27.48735437316498,27.48735437316498,1417900
2011-01-04,28.35013197842262,28.65851782327913,27.669558667612776,28.360765936404025,28.360765936404025,1187400
2011-01-05,26.583411025617657,27.00505123070676,26.292279506961382,26.934777863191908,26.934777863191908,1446700
2011-01-06,29.131787806225248,30.402163942389375,29.110070889046263,30.271867868273283,30.271867868273283,2061200
2011-01-07,28.345796954215803,28.93295989112456,28.244561965093602,28.58876092810908,28.58876092810908,2247900
2011-01-10,32.22245585411961,32.80582299950835,32.085191852523934,32.54273699936665,32.54273699936665,1342700
2011-01-11,29.174703543117364,29.297156682343335,27.470549820941567,27.511366853716,27.511366853716,1710200
2011-01-12,28.235996917512,28.64369920547311,27.723755581355725,28.18372634802394,28.18372634802394,964400
2011-01-13,29.822958481856105,29.834020410486694,28.938005297602416,29.004375763193043,29.004375763193043,723600
2011-01-14,26.096826312271045,26.52595194570418,25.557925351972766,25.697639676519287,25.697639676519287,1192000
2011-01-18,27.41566431888274,27.587818120898316,26.630207688082724,27.587818120898316,27.587818120898316,1621700
2011-01-19,28.65330026085476,28.88007633520659,26.929793478246953,27.24728270366601,27.24728270366601,2371500
2011-01-20,23.530180339527107,23.941444398259417,21.904708107394658,22.149508142354364,22.149508142354364,2279900
2011-01-24,25.401605515200014,26.783416092099056,25.077742075663163,26.437963987644892,26.437963987644892,1645100
2011-01-25,27.307926762445685,27.573804049060705,26.609995977036327,27.341161561750898,27.341161561750898,1271500
2011-01-26,24.72578614056014,24.895894753024884,24.11539741411966,24.765812697073095,24.765812697073095,1079900
2011-01-27,24.656170666847125,24.995018606488518,24.446883230150796,24.83556075253963,24.83556075253963,895700
2011-01-28,27.252987508567976,27.252987508567976,26.015212192270965,26.300010304691618,26.300010304691618,1048400
2011-01-31,26.066183882794117,26.142054364292406,25.470076786517193,26.120376619364443,26.120376619364443,830300
2011-02-01,26.298857607773602,26.75321988455208,25.46586424729381,25.8661337419992,25.8661337419992,707800
2011-02-02,26.271645807965566,26.293393859131097,25.738818554409974,26.03241833254724,26.03241833254724,569500
2011-02-03,24.605680777678117,24.688319504051513,23.91358144430094,24.409412769557232,24.409412769557232,512000
2011-02-04,25.367296760167523,25.616206855672292,25.129205643113803,25.388939045959656,25.388939045959656,544000
2011-02-07,25.25893172901605,25.25893172901605,24.84627397682526,25.052603395889953,25.052603395889953,895100
2011-02-08,24.552100976277636,26.06982857784616,23.7467745461569,25.285152549364454,25.285152549364454,3504900
2011-02-09,28.258539756454674,28.317095716045156,26.689273766987792,27.181131648151876,27.181131648151876,2635600
2011-02-10,25.516513684676525,25.933377385607884,25.02285690588813,25.472632082617164,25.472632082617164,836100
2011-02-11,23.44115317453445,23.945263995492184,23.1286054737623,23.44115317453445,23.44115317453445,634500
2011-02-14,26.187099715734362,26.740972406586305,25.533529940529075,25.566763409725567,25.566763409725567,1283100
2011-02-15,23.486338865294233,23.649651086869504,23.027022221412384,23.3128196298705,23.3128196298705,953700
2011-02-17,27.982540749084116,28.959601812982374,26.75553525838106,26.812342204252026,26.812342204252026,2618400
2011-02-18,24.036335514661783,24.201179650210257,23.65513242093009,23.88179413758509,23.88179413758509,2370700
2011-02-22,25.776382541115815,25.91157449113803,24.537135579502642,24.63852869707666,24.63852869707666,2064600
2011-02-23,24.34180357256905,24.69299280355291,23.167515678933103,23.95769035118045,23.95769035118045,1605600
2011-02-24,24.392417655786797,25.288373066083235,24.078831750256406,25.232376902888767,25.232376902888767,1055300
2011-02-25,26.87590975416435,28.101292228764226,26.734521961088152,27.818513107858095,27.818513107858095,1346300
2011-02-28,25.24588930788268,25.62872503453971,24.990665490111333,25.4054031305572,25.4054031305572,1051200
2011-03-01,24.927971486957478,25.207829179652187,24.565196413058633,24.81395788522625,24.81395788522625,1106400
2011-03-02,24.525779926283942,24.999410627034173,24.433113251499492,24.73170587024938,24.73170587024938,663300
2011-03-03,25.31325826782438,25.633811183522248,24.878961136053775,25.189174702510627,25.189174702510627,640200
2011-03-04,26.29909827926494,26.846996160082956,25.54708265441252,26.80402485158327,26.80402485158327,1580100
2011-03-07,27.35636708032854,27.872110864033086,27.103982921800323,27.36734144964945,27.36734144964945,2033600
2011-03-08,26.920082130654304,27.31403345776623,26.263494761613952,26.985740867558338,26.985740867558338,1399900
2011-03-09,27.730092797138408,28.101176764010084,27.291539018108235,27.797561484800028,27.797561484800028,924800
2011-03-10,26.419500863165585,26.473549495309967,25.651993855602516,25.954672249178948,25.954672249178948,1017000
2011-03-11,27.64914735758527,28.11286471368733,27.278174631997015,27.904191903441404,27.904191903441404,930800
2011-03-14,25.41348590169901,25.605527356875577,24.75201084521003,24.805354626973212,24.805354626973212,1166000
2011-03-15,27.27881893603936,28.21268591351166,26.787306249528505,28.20040061533881,28.20040061533881,1318800
2011-03-16,25.511053493063525,25.946280304787688,25.321338755351093,25.46641361527979,25.46641361527979,1169700
2011-03-17,24.08073515868671,24.27760863889973,23.459028395522033,23.6351783515021,23.6351783515021,922600
2011-03-18,23.770650912144,23.770650912144,23.073623499729965,23.534889936924767,23.534889936924767,687900
2011-03-21,25.57680886487448,25.57680886487448,25.010903358003603,25.22173061693395,25.22173061693395,411700
2011-03-22,24.36270897704277,24.502048023665058,23.580272657058554,23.78392153820009,23.78392153820009,582900
2011-03-23,24.831981769717643,25.01167838082015,24.450122961403444,24.944290607379305,24.944290607379305,422800
2011-03-24,24.586993639411578,24.853519327757763,24.40931095770449,24.797994253209335,24.797994253209335,462200
2011-03-25,24.25486265001332,24.871236778881247,24.22242190638869,24.600897248676013,24.600897248676013,568000
2011-03-28,23.603356938236022,24.476785086019728,23.44738554654096,24.17524337615613,24.17524337615613,1058100
2011-03-30,25.61489698788534,26.01861473308574,24.44623621920388,25.189927697135495,25.189927697135495,1223300
2011-03-31,30.099364641370336,32.54812660273086,30.042681470395305,31.459789086923386,31.459789086923386,11517800
2011-04-01,30.173962456233465,30.976401859390062,29.206635819872037,29.305566840714658,29.305566840714658,2864800
2011-04-04,27.374013141712368,27.54746011279292,25.74157106095427,26.353736841238554,26.353736841238554,2609300
2011-04-05,28.4363624759853,29.644084434424833,28.20579847275772,29.314706816415836,29.314706816415836,3180900
2011-04-06,29.957270125006605,29.979468917244482,28.636440876913685,29.402300319059837,29.402300319059837,1288300
2011-04-07,27.95814337767206,29.093130500197418,27.541635765272602,28.36423931500137,28.36423931500137,2810300
2011-04-11,28.944991507266106,29.01060380216717,27.35941499324567,27.632790442818468,27.632790442818468,1369400
2011-04-12,25.793474523006505,25.92717172773204,24.99128409551769,25.35124190558654,25.35124190558654,1357400
2011-04-18,28.904002023509012,29.46759212948249,28.018366343615117,28.788986404354116,28.788986404354116,1033900
2011-04-19,25.7089090317041,25.7089090317041,25.088068393963024,25.607131877976055,25.607131877976055,548700
2011-04-20,26.785704916529337,27.192179536189528,26.368804717263913,26.837816138630906,26.837816138630906,837200
2011-04-25,29.9720742441181,30.005749608221997,29.152610823785096,29.624081636933365,29.624081636933365,800900
2011-04-26,29.941487480853247,30.60410854663357,29.54840606450718,30.244720849939156,30.244720849939156,1400000
2011-04-27,35.180020432551075,35.741752477334494,34.78811395985201,35.37597301572533,35.37597301572533,996900
2011-04-28,30.510112288115025,31.208904313558083,30.115632428087224,31.175090723652072,31.175090723652072,1600000
2011-04-29,32.07894462614817,32.28747513623037,31.766147702522037,31.974678212604235,31.974678212604235,726000
2011-05-02,31.713193398916047,31.942997999154805,31.092716726865028,31.540840235994164,31.540840235994164,784600
2011-05-03,31.018963223118487,31.030292282415793,30.02200713786147,30.441183464767725,30.441183464767725,913900
2011-05-04,28.931113252913068,29.1687837438338,27.818377089026676,28.833883973766955,28.833883973766955,1044500
2011-05-05,31.001324553380964,31.274865642324723,29.82737624024278,30.135111105059046,30.135111105059046,1218500
2011-05-06,28.408852467228233,29.253726459147757,28.11314799577948,28.641193580672198,28.641193580672198,981700
2011-05-09,29.321546700771208,30.40752991191088,29.15864921910026,30.30979142290831,30.30979142290831,916400
2011-05-10,30.295048665976907,31.056717038777627,29.941034287089785,30.391598042037035,30.391598042037035,1535300
2011-05-12,33.23420235968163,34.05677035306865,32.71856272203603,33.97083041346106,33.97083041346106,628000
2011-05-13,27.9452576306508,28.134887162617982,27.246625191839613,27.49613642068471,27.49613642068471,661500
2011-05-16,31.882443715027335,31.882443715027335,30.242188236925045,30.29914265165156,30.29914265165156,755700
2011-05-17,27.348149215763655,27.348149215763655,26.051643351158965,26.29473801085464,26.29473801085464,1234200
2011-05-18,28.08834646851725,28.48653267943698,27.46416099143909,28.35739193277508,28.35739193277508,729500
2011-05-19,31.427304694052758,33.0666867872541,30.927350127060794,32.78764302670919,32.78764302670919,2655100
2011-05-20,31.273860081552105,31.295994139425105,30.26681080079441,30.952931182135607,30.952931182135607,842500
2011-05-23,28.837785607413227,28.837785607413227,27.793694928074974,28.002512019851945,28.002512019851945,863600
2011-05-24,28.763582001309885,29.274556070911245,28.3164796904087,28.444222143279728,28.444222143279728,613700
2011-05-25,30.71981604561122,33.1294373042075,29.886155610172704,33.09517728631276,33.09517728631276,4693100
2011-05-26,30.681106732623523,31.681809034103956,29.91461135276617,31.383727497492764,31.383727497492764,3336900
2011-05-27,33.006422523868984,33.1516764770317,32.20193178523942,33.01759375613786,33.01759375613786,1687100
2011-05-31,32.907184951753976,33.561116863764845,32.75201245082966,33.40594436284053,33.40594436284053,3290500
2011-06-01,32.10757469689044,32.214599945880074,30.373764593005866,30.523601011843844,30.523601011843844,1529900
2011-06-02,34.94819485509253,35.92850887627324,34.93594092982777,35.24228906144675,35.24228906144675,986300
2011-06-03,34.211947263233064,35.98251428411777,33.697910202586485,34.4175593459668,34.4175593459668,6209200
2011-06-06,29.96471052390099,29.99457468838626,28.132980711144253,28.57100405317837,28.57100405317837,2331100
2011-06-07,32.36797681495749,32.8712775864667,31.607428928240147,31.73045967096963,31.73045967096963,1222100
2011-06-08,30.484683253669875,30.656185316412557,28.962591861869484,29.06978239291237,29.06978239291237,1695900
2011-06-09,31.71735494830936,32.49207707063409,31.335775395522553,31.937053422882226,31.937053422882226,1603200
2011-06-10,29.323231405221343,30.154339369350744,29.142092257732696,29.685510765723038,29.685510765723038,1566600
2011-06-14,32.491032801692874,33.81162133460722,32.46826289544562,32.55933796668109,32.55933796668109,1573400
2011-06-15,32.96037431710006,32.971963759138795,31.372619598849475,31.662355649817794,31.662355649817794,1345000
2011-06-16,28.904595733194427,29.249319860117236,26.8884818999792,27.6823920104681,27.6823920104681,1842200
2011-06-17,29.373630803929025,30.280966593282407,28.57561039320668,28.96915472031874,28.96915472031874,1714000
2011-06-21,28.243032555793597,29.84677182820718,27.984712136075974,29.63150588811091,29.63150588811091,1496000
2011-06-22,33.15597697412301,34.22200640471203,32.82889817938748,32.96215079823746,32.96215079823746,1475600
2011-06-23,30.903122525186024,31.49391522062937,29.778337525870057,31.48255377894222,31.48255377894222,1170000
2011-06-24,28.85109081385494,29.19555030419617,28.45444153546046,28.77802469305374,28.77802469305374,3608500
2011-06-27,32.32362677252368,32.964738458369865,31.83405030054075,32.00889862422912,32.00889862422912,1809400
2011-06-28,34.2725700614499,34.83987295415928,34.12457644748983,34.667216409957184,34.667216409957184,889200
2011-06-29,33.430537420582915,34.12260819525463,32.92614685599167,33.18420831785362,33.18420831785362,1461800
2011-06-30,29.38647810910994,30.242294840006828,29.28336765960429,30.036072909891033,30.036072909891033,946700
2011-07-01,31.66606188487342,32.24339290651026,31.371948765679146,31.61159669415296,31.61159669415296,854900
2011-07-05,34.462175736152396,35.055941686120555,34.09403965964023,34.60467837661285,34.60467837661285,996000
2011-07-06,31.40454215516398,31.40454215516398,30.7686917602636,31.210553899092677,31.210553899092677,926900
2011-07-07,33.292553611913455,34.27510784600245,33.14402928708437,33.96663187538844,33.96663187538844,1327900
2011-07-08,34.71618936913517,34.71618936913517,33.20628595750621,33.46180710841091,33.46180710841091,1240600
2011-07-11,30.29624836078493,30.43492943765642,29.869540637393595,30.242909895361013,30.242909895361013,975800
2011-07-12,31.653507836446632,32.4568385796755,31.240683404294053,31.430358982105844,31.430358982105844,1045400
2011-07-13,26.669940428982347,27.23279624774175,26.172751951059002,26.866938699124656,26.866938699124656,1066000
2011-07-14,30.31646346122918,30.773386636780476,28.956312666042148,29.338855840944454,29.338855840944454,1159000
2011-07-15,30.74376155142451,30.788011989497374,30.3123078876115,30.511439837238143,30.511439837238143,709000
2011-07-18,28.733315200207205,28.84892212798109,27.98713076255314,28.61770932339584,28.61770932339584,851900
2011-07-19,33.45110947646131,34.093934765570594,33.40259566471552,33.82709970440162,33.82709970440162,1026100
2011-07-20,29.164505151566026,31.705984499220534,28.956186216036798,29.88320292724766,29.88320292724766,3048300
2011-07-21,31.730763051286313,32.005155675389446,30.84173094919216,31.50027434461018,31.50027434461018,1011500
2011-07-22,32.4326721723055,33.38192108085908,32.26316117851877,33.099406524741944,33.099406524741944,583500
2011-07-25,34.931384909697066,35.220372582166114,34.24504039169835,34.30524495268077,34.30524495268077,673300
2011-07-26,29.5262644401072,30.00602818607956,29.17165722483897,29.202947139736796,29.202947139736796,760600
2011-07-27,33.899680915404424,33.899680915404424,32.72211305202722,32.8767419860385,32.8767419860385,958500
2011-07-28,31.053289144010193,32.122151232181224,30.985783118816297,31.694607071984315,31.694607071984315,938700
2011-07-29,29.74016477713363,30.3820399299509,29.4192288054102,30.135988198123833,30.135988198123833,948200
2011-08-01,33.01236007754983,33.36931269785121,32.48268729596514,33.12750608409866,33.12750608409866,1164900
2011-08-02,32.62393370873573,33.20386419362679,31.009224162704747,31.08882246455254,31.08882246455254,1549400
2011-08-03,30.045546865490664,30.40609342787655,28.77817107043724,29.717778355887017,29.717778355887017,1794500
2011-08-04,29.97638274599729,30.406069485608615,27.895788847369037,27.986249451657223,27.986249451657223,3064500
2011-08-08,26.198590412165853,27.718336617832197,26.198590412165853,26.811023859091353,26.811023859091353,2608500
2011-08-09,28.147887709121502,29.663096080539546,27.62339407263219,29.20853158768933,29.20853158768933,1333400
2011-08-10,30.9898008199767,30.9898008199767,28.78494235854192,29.01639255170804,29.01639255170804,1564200
2011-08-11,25.463760539956844,27.275033553612943,25.421390496571288,26.798381422577627,26.798381422577627,836500
2011-08-12,32.00081205001397,33.9258596498659,31.700805687076805,32.888333321681856,32.888333321681856,1009100
2011-08-15,27.145040760095608,27.277603796204126,26.441430520955997,26.747347572876045,26.747347572876045,738600
2011-08-16,29.315115069859857,29.775094261166856,28.97854769357167,29.281459341936532,29.281459341936532,537700
2011-08-17,30.72318287287226,31.025875505415737,29.698689836516156,30.071233182172172,30.071233182172172,643700
2011-08-18,28.68205966696104,28.854152024962808,26.926716468060643,27.833070700819,27.833070700819,1056600
2011-08-19,26.16495247075957,26.55972741479954,24.12526949838395,24.454249349486023,24.454249349486023,1375300
2011-08-22,25.89513596721607,26.668290067343854,24.29279634255509,24.595336900917,24.595336900917,986100
2011-08-23,24.228987669611758,25.53269171334772,23.75390948001153,25.366964553821177,25.366964553821177,869000
2011-08-24,25.405794126383174,26.318643006248887,25.108843285944925,26.252655030413873,26.252655030413873,684300
2011-08-26,26.215720668442454,27.64714063725487,25.47692561116031,27.39317828513068,27.39317828513068,761800
2011-08-29,26.52749191390049,27.21751450363095,26.308438566487542,27.064175298479125,27.064175298479125,803400
2011-08-30,29.059215556726944,29.379459973066385,28.57291848006335,29.213406126651805,29.213406126651805,366200
